tweet_id,clean_text,intent
2056292,thanks for the new iOS 👍🏻 my phone is unbearably slow now. Another reason my next phone will be a Samsung,performance
2385113,HTF do I download my pre-purchased music. Holy shit you’ve made the Music app for iPhone too complex.,apple_music_media
1025658,how do you upgrade to ios 11 on iphone 5?,ios_update
120654,downloaded 11.1.2 yesterday. Major keyboard issues! Letters unresponsive with first and even second tap! Poor autocorrect and super sensitive press touch on keyboard as well.,screen_display_keyboard
1165727,iPhone will randomly send message before I’m finished typing. I know I’m not clicking send as I’m only hitting the left side,device_hardware
2841977,hi. I bought monument valley 2 from the AppStore on my iphoneX but I cannot dwl on my ipad even though it says offers ipad app. I contacted the dev but no answer at this point. Any idea why it’s asking me to pay again on iPad ?,device_hardware
1078342,11.3 is crashing everything and draining my battery. Sweet.,battery_charging
1795718,Yo . iOS 11 is garbage. When’s the next update?,ios_update
2565792,"I'm trying to update my billing info, but my card keeps getting declined. Care to explain why I cannot at leave save the new info?",billing_payment_purchase
87036,"Get it together with this phone freezing issue!! It’s annoying, and I know I wont get a free phone if I slam this one.",performance
2280305,"iPhone battery life has been dire since update to iOS 11, particularly 11.1. Seems system is using Location Services near constantly. Anyone else? ?",battery_charging
2412408,"I’m getting Amber Alerts spamming my Apple Watch Series 3 every 5 min, even though alerts have been disabled on the iPhone it’s paired with since Day 1. I’ve re paired, reset, nothing works.",device_hardware
2114762,"I swear iPhones are only destined to last a year or something, sort your shit I can’t be having a phone dying on me at 10am🖕🏻",device_hardware
151536,This didn't work. I looked it up and many people are having this problem after updating to High Sierra...,ios_update
386539,so ios 11 is just for iphone 6 and up users? lol what the actual fuck,ios_update
266506,iOS 11.0.1 bricked my phone and now I have to pay $350 to fix it?? Now i'm w/o a phone Thanks,ios_update
372905,IOS 11 c’est un véritable carnage pour la batterie mais c’est du jamais vu je charge mon tel 3 à 4 fois/jour,ios_update
644939,still silent and FAILING to fix terrible iOS 11 battery life. Where is the LEADERSHIP Apple used to be known for? never looked better.,battery_charging
1346249,Yep. I've tried it so many times. This problem has occurred after updating my device to iOS 11.,ios_update
1532213,An album in iTunes library isn’t there anymore or in the cloud. It was a purchase,app_store_itunes
8299,DL the latest iOS today. Very laggy 6s. Phone is running like hammered dog shit since the DL.,performance
751637,FU for making me download the latest software update and making my phone super slow!,performance
989628,"Hello again, this screen froze over the video playing underneath. This happens sometimes, do you know what it’s about",screen_display_keyboard
1997669,"Ok soooo I’ve updated my brand new iPhone 8, but still see the random question mark boxes 🙃",device_hardware
1028449,"iOS 11.0.3 really sucks! Constant crashing, battery life reduced to 3.5 hours, and overheating. What the F??",battery_charging
2199279,icloud is down?? can you please advise when you expect it to be back online?,apple_id_icloud
1484383,hi! I keep getting this error!? But I’m not trying to purchase anything?What does it mean?,billing_payment_purchase
2948254,I’ve tried on both and multiple WiFi networks,connectivity
2966592,despising you right now!a password to unlock your back up?!?well I didn’t set one&amp;now can’t set up my iPhone #raging,apple_id_icloud
687998,until #iOS11 I’m not more able to explore or add new #podcast on the #podcastApp I have this #issue on all my iOS device. Actual iOS version is 11.1.2,apple_music_media
1654308,Fuck for these wild ass iOS updates. Got my phone trippin,ios_update
2434637,11.0.3 on iPhone 6S. Been installed more or less since update was available to try to fix poor battery life after the main 11 upgrade.,battery_charging
2402069,Thanks for quick response. I had the id setup and tried unlocking phone n it failed about 7/10 times. I’ve then tried deleting n adding and faced similar issues where the touch id was not fully responsive.,screen_display_keyboard
110961,"do you have a problem in your servers ? I updated my Iphone 7, asked me to login to itunes, but it won't do it, a message: ""There was a problem connecting to the server...etc"" and another message: ""KVC synchronizeWithCompletionHandler Failed"" how to fix it please ?",app_store_itunes
2493834,why my battery actin up? fix this shit right now,battery_charging
339952,can you tell me how to improve my iPhone 6s? Because after installing IOS 11 it’s slow and crashes a lot!! Hi from Mexico,performance
2986317,is there a reason my IPhone 6s Plus has had extremely low call volume since I’ve updated to iOS 11? It’s frustrating as hell and IMO clearly a software issue. Looking around online it seems a common issue too but without a resolution.,ios_update
1341774,Hey ! The app popped up a “Touch ID purchase” that I did not want. How can I reverse?,billing_payment_purchase
1906672,"ever since installing the recent update battery life is terrible, not used my phone today and down to 30% help! #iphone",battery_charging
1820107,ever since your crap update my phone has been slow as shit,performance
2479022,"I’ve been having same problems, heavily considering buying nonapple phone, everything feels really slow and even not doing anything sucks the battery like crazy",battery_charging
2121142,New emojis not worth the update; phone freezes and battery sucked up. How do I undo w/o buying a new phone?! #apple #iphone6 🤬🤮💩,battery_charging
1224334,"Hey Did the software update, all my ""I""s are showing up as ""A ?"" any ideas?",ios_update
2333347,"No sound for incoming calls, texts, notifications after updating to iOS 11.0.3 on my iPhone 6S Plus. Worst iOS ever #apple 😡",ios_update
2065316,my battery has drained drastically since installing 11.0.2. Any suggestions? I own an iPhone 8.,battery_charging
1357321,"Hi is there a way to plug my iphone 7 earbuds to the 3,5mm jack of a mac? I haven’t found any so far and it’s frustrating...",device_hardware
234398,#Apple why is my iPhone battery dying so fast after updating to #iOS11 #ios11update ? #fixit please,battery_charging
2408620,"I cant open the fucking App Store, iTunes Store or YouTube. Tell me why please",app_store_itunes
1589873,"my Apple music on my iPhone 7+ suddenly stopped working and when I open the app there is nothing besides the buttons to switch between search, browse, for you, library and radio and which are also inactive and above that is a white screen. What can I do it fix this?",apple_music_media
1367027,I am waiting since 3 !!! months for a solution for my issue with the iPad Air. What kind of support is this?,device_hardware
565910,Now the downloaded update of iTunes won't install... after iTunes wiped my iPod. #wishingyouallkarma,app_store_itunes
1009078,my iPhone 7+ &amp; iPad Air 2 both have problems staying connected to my Wi-fi network on iOS11,connectivity
1646123,"y’all can talk about this iPhone X, but you still got us out here looking dyslexic with the letter I️......",device_hardware
1645460,Cont. turning on and off restore iCloud backup. Nothing is working. Please help!,apple_id_icloud
2726029,Annnnnnnnnnddddd another charger bites the dust 😂🙄,battery_charging
1062369,Love this update. Having the time of my life with my vastly reclining battery. Sort it out #TaVeryMuch,battery_charging
